Codigo_INEGI,Muncipio,ID_Alfabeta,Alfabeta,poblacion
30049,Cotaxtla,3,No,3032
30049,Cotaxtla,9,Not Specified,12
30050,Coxquihui,1,Yes,11424
30050,Coxquihui,3,No,3453
30050,Coxquihui,9,Not Specified,3
30051,Coyutla,1,Yes,16149
30051,Coyutla,3,No,4757
30051,Coyutla,9,Not Specified,4
30052,Cuichapa,1,Yes,9636
30052,Cuichapa,3,No,1306
30052,Cuichapa,9,Not Specified,16
30053,Cuitláhuac,1,Yes,22916
30053,Cuitláhuac,3,No,2920
30053,Cuitláhuac,9,Not Specified,18
30054,Chacaltianguis,1,Yes,9007
30054,Chacaltianguis,3,No,1650
30054,Chacaltianguis,9,Not Specified,15
30055,Chalma,1,Yes,10510
30055,Chalma,3,No,1922
30055,Chalma,9,Not Specified,13
30056,Chiconamel,1,Yes,4751
30056,Chiconamel,3,No,1351
30056,Chiconamel,9,Not Specified,10
30057,Chiconquiaco,1,Yes,10481
30057,Chiconquiaco,3,No,2121
30057,Chiconquiaco,9,Not Specified,5
30058,Chicontepec,1,Yes,43812
30058,Chicontepec,3,No,6187
30058,Chicontepec,9,Not Specified,75
30059,Chinameca,1,Yes,18238
30059,Chinameca,3,No,2540
30059,Chinameca,9,Not Specified,8
30060,Chinampa de Gorostiza,1,Yes,13128
30060,Chinampa de Gorostiza,3,No,1864
30060,Chinampa de Gorostiza,9,Not Specified,10
30061,Las Choapas,1,Yes,61427
30061,Las Choapas,3,No,11199
30061,Las Choapas,9,Not Specified,106
30062,Chocamán,1,Yes,15695
30062,Chocamán,3,No,3151
30062,Chocamán,9,Not Specified,7
30063,Chontla,1,Yes,10726
30063,Chontla,3,No,1660
30063,Chontla,9,Not Specified,4
30064,Chumatlán,1,Yes,2860
30064,Chumatlán,3,No,790
30064,Chumatlán,9,Not Specified,4
30065,Emiliano Zapata,1,Yes,74994
30065,Emiliano Zapata,3,No,4812
30065,Emiliano Zapata,9,Not Specified,93
30066,Espinal,1,Yes,20665
30066,Espinal,3,No,3815
30066,Espinal,9,Not Specified,18
30067,Filomeno Mata,1,Yes,12846
30067,Filomeno Mata,3,No,4038
30067,Filomeno Mata,9,Not Specified,6
30068,Fortín,1,Yes,58729
30068,Fortín,3,No,3542
30068,Fortín,9,Not Specified,85
30069,Gutiérrez Zamora,1,Yes,20595
30069,Gutiérrez Zamora,3,No,2010
30069,Gutiérrez Zamora,9,Not Specified,33
30070,Hidalgotitlán,1,Yes,14485
30070,Hidalgotitlán,3,No,2037
30071,Huatusco,1,Yes,48901
30071,Huatusco,3,No,6324
30071,Huatusco,9,Not Specified,32
30072,Huayacocotla,1,Yes,16929
30072,Huayacocotla,3,No,2656
30072,Huayacocotla,9,Not Specified,23
30073,Hueyapan de Ocampo,1,Yes,32408
30073,Hueyapan de Ocampo,3,No,5940
30073,Hueyapan de Ocampo,9,Not Specified,90
30074,Huiloapan de Cuauhtémoc,1,Yes,6304
30074,Huiloapan de Cuauhtémoc,3,No,480
30074,Huiloapan de Cuauhtémoc,9,Not Specified,3
30075,Ignacio de la Llave,1,Yes,12671
30075,Ignacio de la Llave,3,No,2718
30075,Ignacio de la Llave,9,Not Specified,4
30076,Ilamatlán,1,Yes,8222
30076,Ilamatlán,3,No,3869
30076,Ilamatlán,9,Not Specified,4
30077,Isla,1,Yes,34064
30077,Isla,3,No,5365
30077,Isla,9,Not Specified,47
30078,Ixcatepec,1,Yes,9636
30078,Ixcatepec,3,No,1810
30078,Ixcatepec,9,Not Specified,11
30079,Ixhuacán de los Reyes,1,Yes,8583
30079,Ixhuacán de los Reyes,3,No,1728
30079,Ixhuacán de los Reyes,9,Not Specified,3
30080,Ixhuatlán del Café,1,Yes,18397
30080,Ixhuatlán del Café,3,No,2539
30080,Ixhuatlán del Café,9,Not Specified,14
30081,Ixhuatlancillo,1,Yes,22307
30081,Ixhuatlancillo,3,No,3083
30081,Ixhuatlancillo,9,Not Specified,15
30082,Ixhuatlán del Sureste,1,Yes,12780
30082,Ixhuatlán del Sureste,3,No,1705
30082,Ixhuatlán del Sureste,9,Not Specified,14
30083,Ixhuatlán de Madero,1,Yes,37096
30083,Ixhuatlán de Madero,3,No,9407
30083,Ixhuatlán de Madero,9,Not Specified,7
30084,Ixmatlahuacan,1,Yes,4462
30084,Ixmatlahuacan,3,No,774
30084,Ixmatlahuacan,9,Not Specified,14
30085,Ixtaczoquitlán,1,Yes,62523
30085,Ixtaczoquitlán,3,No,6077
30085,Ixtaczoquitlán,9,Not Specified,43
30086,Jalacingo,1,Yes,36242
30086,Jalacingo,3,No,5362
30086,Jalacingo,9,Not Specified,23
30087,Xalapa,1,Yes,433780
30087,Xalapa,3,No,20983
30087,Xalapa,9,Not Specified,632
30088,Jalcomulco,1,Yes,4254
30088,Jalcomulco,3,No,513
30088,Jalcomulco,9,Not Specified,3
30089,Jáltipan,1,Yes,32628
30089,Jáltipan,3,No,3204
30089,Jáltipan,9,Not Specified,28
30090,Jamapa,1,Yes,9205
30090,Jamapa,3,No,1121
30090,Jamapa,9,Not Specified,10
30091,Jesús Carranza,1,Yes,21945
30091,Jesús Carranza,3,No,3824
30091,Jesús Carranza,9,Not Specified,19
30092,Xico,1,Yes,32237
30092,Xico,3,No,4417
30092,Xico,9,Not Specified,12
30093,Jilotepec,1,Yes,14200
30093,Jilotepec,3,No,1328
30093,Jilotepec,9,Not Specified,10
30094,Juan Rodríguez Clara,1,Yes,30237
30094,Juan Rodríguez Clara,3,No,5094
30094,Juan Rodríguez Clara,9,Not Specified,6
30095,Juchique de Ferrer,1,Yes,11509
30095,Juchique de Ferrer,3,No,2392
30095,Juchique de Ferrer,9,Not Specified,6
30096,Landero y Coss,1,Yes,1291
30096,Landero y Coss,3,No,115
30096,Landero y Coss,9,Not Specified,1
30097,Lerdo de Tejada,1,Yes,16391
30097,Lerdo de Tejada,3,No,1665
30097,Lerdo de Tejada,9,Not Specified,45
30098,Magdalena,1,Yes,2437
30098,Magdalena,3,No,462
30098,Magdalena,9,Not Specified,2
30099,Maltrata,1,Yes,14305
30099,Maltrata,3,No,2107
30099,Maltrata,9,Not Specified,9
30100,Manlio Fabio Altamirano,1,Yes,20211
30100,Manlio Fabio Altamirano,3,No,2235
30100,Manlio Fabio Altamirano,9,Not Specified,27
30101,Mariano Escobedo,1,Yes,29800
30101,Mariano Escobedo,3,No,5158
30101,Mariano Escobedo,9,Not Specified,35
30102,Martínez de la Torre,1,Yes,91410
30102,Martínez de la Torre,3,No,8459
30102,Martínez de la Torre,9,Not Specified,58
30103,Mecatlán,1,Yes,8613
30103,Mecatlán,3,No,2934
30103,Mecatlán,9,Not Specified,10
30104,Mecayapan,1,Yes,12371
30104,Mecayapan,3,No,3172
30104,Mecayapan,9,Not Specified,4
30105,Medellín de Bravo,1,Yes,82574
30105,Medellín de Bravo,3,No,5711
30105,Medellín de Bravo,9,Not Specified,139
30106,Miahuatlán,1,Yes,3901
30106,Miahuatlán,3,No,466
30106,Miahuatlán,9,Not Specified,4
30107,Las Minas,1,Yes,2095
30107,Las Minas,3,No,515
30108,Minatitlán,1,Yes,123804
30108,Minatitlán,3,No,10888
30108,Minatitlán,9,Not Specified,220
30109,Misantla,1,Yes,55952
30109,Misantla,3,No,4850
30109,Misantla,9,Not Specified,25
30110,Mixtla de Altamirano,1,Yes,6660
30110,Mixtla de Altamirano,3,No,4096
30110,Mixtla de Altamirano,9,Not Specified,3
30111,Moloacán,1,Yes,13501
30111,Moloacán,3,No,1664
30111,Moloacán,9,Not Specified,9
30112,Naolinco,1,Yes,18586
30112,Naolinco,3,No,2444
30112,Naolinco,9,Not Specified,15
30113,Naranjal,1,Yes,3694
30113,Naranjal,3,No,527
30113,Naranjal,9,Not Specified,4
30114,Nautla,1,Yes,8637
30114,Nautla,3,No,870
30114,Nautla,9,Not Specified,24
30115,Nogales,1,Yes,31028
30115,Nogales,3,No,3222
30115,Nogales,9,Not Specified,45
30116,Oluta,1,Yes,13741
30116,Oluta,3,No,1731
30116,Oluta,9,Not Specified,3
30117,Omealca,1,Yes,19187
30117,Omealca,3,No,2580
30117,Omealca,9,Not Specified,13
30118,Orizaba,1,Yes,111923
30118,Orizaba,3,No,3525
30118,Orizaba,9,Not Specified,132
30119,Otatitlán,1,Yes,4562
30119,Otatitlán,3,No,635
30119,Otatitlán,9,Not Specified,3
30120,Oteapan,1,Yes,8675
30120,Oteapan,3,No,894
30120,Oteapan,9,Not Specified,6
30121,Ozuluama de Mascareñas,1,Yes,18986
30121,Ozuluama de Mascareñas,3,No,2013
30121,Ozuluama de Mascareñas,9,Not Specified,25
30122,Pajapan,1,Yes,12129
30122,Pajapan,3,No,4243
30122,Pajapan,9,Not Specified,12
30123,Pánuco,1,Yes,81522
30123,Pánuco,3,No,6791
30123,Pánuco,9,Not Specified,48
30124,Papantla,1,Yes,132477
30124,Papantla,3,No,15242
30124,Papantla,9,Not Specified,68
30125,Paso del Macho,1,Yes,26747
30125,Paso del Macho,3,No,2707
30125,Paso del Macho,9,Not Specified,9
30126,Paso de Ovejas,1,Yes,28254
30126,Paso de Ovejas,3,No,2818
30126,Paso de Ovejas,9,Not Specified,23
30127,La Perla,1,Yes,18061
30127,La Perla,3,No,6577
30127,La Perla,9,Not Specified,15
30128,Perote,1,Yes,61687
30128,Perote,3,No,7321
30128,Perote,9,Not Specified,59
30129,Platón Sánchez,1,Yes,13504
30129,Platón Sánchez,3,No,3072
30129,Platón Sánchez,9,Not Specified,9
30130,Playa Vicente,1,Yes,30563
30130,Playa Vicente,3,No,5158
30130,Playa Vicente,9,Not Specified,6
30131,Poza Rica de Hidalgo,1,Yes,167719
30131,Poza Rica de Hidalgo,3,No,10383
30131,Poza Rica de Hidalgo,9,Not Specified,230
30132,Las Vigas de Ramírez,1,Yes,16198
30132,Las Vigas de Ramírez,3,No,2213
30132,Las Vigas de Ramírez,9,Not Specified,17
30133,Pueblo Viejo,1,Yes,49699
30133,Pueblo Viejo,3,No,3640
30133,Pueblo Viejo,9,Not Specified,78
30134,Puente Nacional,1,Yes,19739
30134,Puente Nacional,3,No,2197
30134,Puente Nacional,9,Not Specified,20
30135,Rafael Delgado,1,Yes,19587
30135,Rafael Delgado,3,No,2687
30135,Rafael Delgado,9,Not Specified,9
30136,Rafael Lucio,1,Yes,7093
30136,Rafael Lucio,3,No,587
30136,Rafael Lucio,9,Not Specified,12
30137,Los Reyes,1,Yes,4440
30137,Los Reyes,3,No,1167
30137,Los Reyes,9,Not Specified,6
30138,Río Blanco,1,Yes,37089
30138,Río Blanco,3,No,1895
30138,Río Blanco,9,Not Specified,29
30139,Saltabarranca,1,Yes,4859
30139,Saltabarranca,3,No,833
30139,Saltabarranca,9,Not Specified,8
30140,San Andrés Tenejapan,1,Yes,2350
30140,San Andrés Tenejapan,3,No,482
30141,San Andrés Tuxtla,1,Yes,125124
30141,San Andrés Tuxtla,3,No,23899
30141,San Andrés Tuxtla,9,Not Specified,83
30142,San Juan Evangelista,1,Yes,26198
30142,San Juan Evangelista,3,No,4029
30143,Santiago Tuxtla,1,Yes,43459
30143,Santiago Tuxtla,3,No,10432
30143,Santiago Tuxtla,9,Not Specified,5
30144,Sayula de Alemán,1,Yes,25181
30144,Sayula de Alemán,3,No,4288
30144,Sayula de Alemán,9,Not Specified,31
30145,Soconusco,1,Yes,13834
30145,Soconusco,3,No,1444
30145,Soconusco,9,Not Specified,20
30146,Sochiapa,1,Yes,3140
30146,Sochiapa,3,No,412
30146,Sochiapa,9,Not Specified,3
30147,Soledad Atzompa,1,Yes,15947
30147,Soledad Atzompa,3,No,5873
30147,Soledad Atzompa,9,Not Specified,18
30148,Soledad de Doblado,1,Yes,23040
30148,Soledad de Doblado,3,No,3188
30148,Soledad de Doblado,9,Not Specified,23
30149,Soteapan,1,Yes,22194
30149,Soteapan,3,No,8527
30149,Soteapan,9,Not Specified,9
30150,Tamalín,1,Yes,9661
30150,Tamalín,3,No,1145
30150,Tamalín,9,Not Specified,3
30151,Tamiahua,1,Yes,18485
30151,Tamiahua,3,No,2195
30151,Tamiahua,9,Not Specified,27
30152,Tampico Alto,1,Yes,9674
30152,Tampico Alto,3,No,961
30152,Tampico Alto,9,Not Specified,15
30153,Tancoco,1,Yes,4634
30153,Tancoco,3,No,716
30153,Tancoco,9,Not Specified,4
30154,Tantima,1,Yes,9632
30154,Tantima,3,No,1521
30154,Tantima,9,Not Specified,8
30155,Tantoyuca,1,Yes,79775
30155,Tantoyuca,3,No,12158
30155,Tantoyuca,9,Not Specified,48
30156,Tatatila,1,Yes,4442
30156,Tatatila,3,No,990
30156,Tatatila,9,Not Specified,2
30157,Castillo de Teayo,1,Yes,16106
30157,Castillo de Teayo,3,No,2380
30157,Castillo de Teayo,9,Not Specified,11
30158,Tecolutla,1,Yes,20330
30158,Tecolutla,3,No,2393
30158,Tecolutla,9,Not Specified,9
30159,Tehuipango,1,Yes,16602
30159,Tehuipango,3,No,9409
30159,Tehuipango,9,Not Specified,17
30160,Álamo Temapache,1,Yes,90564
30160,Álamo Temapache,3,No,8393
30160,Álamo Temapache,9,Not Specified,56
30161,Tempoal,1,Yes,26799
30161,Tempoal,3,No,4769
30161,Tempoal,9,Not Specified,41
30162,Tenampa,1,Yes,4903
30162,Tenampa,3,No,1032
30162,Tenampa,9,Not Specified,4
30163,Tenochtitlán,1,Yes,3890
30163,Tenochtitlán,3,No,715
30163,Tenochtitlán,9,Not Specified,1
30164,Teocelo,1,Yes,14288
30164,Teocelo,3,No,1443
30164,Teocelo,9,Not Specified,9
30165,Tepatlaxco,1,Yes,7046
30165,Tepatlaxco,3,No,1062
30166,Tepetlán,1,Yes,7330
30166,Tepetlán,3,No,1352
30167,Tepetzintla,1,Yes,11776
30167,Tepetzintla,3,No,1557
30167,Tepetzintla,9,Not Specified,18
30168,Tequila,1,Yes,11344
30168,Tequila,3,No,3402
30168,Tequila,9,Not Specified,7
30169,José Azueta,1,Yes,17951
30169,José Azueta,3,No,2934
30169,José Azueta,9,Not Specified,60
30170,Texcatepec,1,Yes,6550
30170,Texcatepec,3,No,2968
30170,Texcatepec,9,Not Specified,13
30171,Texhuacán,1,Yes,3910
30171,Texhuacán,3,No,1068
30171,Texhuacán,9,Not Specified,1
30172,Texistepec,1,Yes,15563
30172,Texistepec,3,No,2756
30172,Texistepec,9,Not Specified,13
30173,Tezonapa,1,Yes,42883
30173,Tezonapa,3,No,6592
30173,Tezonapa,9,Not Specified,32
30174,Tierra Blanca,1,Yes,79183
30174,Tierra Blanca,3,No,8415
30174,Tierra Blanca,9,Not Specified,76
30175,Tihuatlán,1,Yes,77718
30175,Tihuatlán,3,No,7880
30175,Tihuatlán,9,Not Specified,85
30176,Tlacojalpan,1,Yes,3584
30176,Tlacojalpan,3,No,499
30176,Tlacojalpan,9,Not Specified,4
30177,Tlacolulan,1,Yes,8952
30177,Tlacolulan,3,No,1537
30177,Tlacolulan,9,Not Specified,4
30178,Tlacotalpan,1,Yes,10551
30178,Tlacotalpan,3,No,1561
30178,Tlacotalpan,9,Not Specified,3
30179,Tlacotepec de Mejía,1,Yes,3556
30179,Tlacotepec de Mejía,3,No,368
30179,Tlacotepec de Mejía,9,Not Specified,2
30180,Tlachichilco,1,Yes,7549
30180,Tlachichilco,3,No,2335
30180,Tlachichilco,9,Not Specified,16
30181,Tlalixcoyan,1,Yes,30089
30181,Tlalixcoyan,3,No,4907
30182,Tlalnelhuayocan,1,Yes,16013
30182,Tlalnelhuayocan,3,No,1941
30182,Tlalnelhuayocan,9,Not Specified,10
30183,Tlapacoyan,1,Yes,50334
30183,Tlapacoyan,3,No,6242
30183,Tlapacoyan,9,Not Specified,45
30184,Tlaquilpa,1,Yes,5331
30184,Tlaquilpa,3,No,1752
30184,Tlaquilpa,9,Not Specified,8
30185,Tlilapan,1,Yes,4264
30185,Tlilapan,3,No,760
30185,Tlilapan,9,Not Specified,4
30186,Tomatlán,1,Yes,5899
30186,Tomatlán,3,No,635
30187,Tonayán,1,Yes,4624
30187,Tonayán,3,No,820
30187,Tonayán,9,Not Specified,2
30188,Totutla,1,Yes,13461
30188,Totutla,3,No,2423
30188,Totutla,9,Not Specified,19
30189,Tuxpan,1,Yes,134676
30189,Tuxpan,3,No,8103
30189,Tuxpan,9,Not Specified,350
30190,Tuxtilla,1,Yes,1756
30190,Tuxtilla,3,No,334
30190,Tuxtilla,9,Not Specified,1
30191,Ursulo Galván,1,Yes,26077
30191,Ursulo Galván,3,No,1903
30191,Ursulo Galván,9,Not Specified,32
30192,Vega de Alatorre,1,Yes,17016
30192,Vega de Alatorre,3,No,1942
30192,Vega de Alatorre,9,Not Specified,13
30193,Veracruz,1,Yes,543080
30193,Veracruz,3,No,27713
30193,Veracruz,9,Not Specified,1903
30194,Villa Aldama,1,Yes,9781
30194,Villa Aldama,3,No,1360
30194,Villa Aldama,9,Not Specified,3
30195,Xoxocotla,1,Yes,4130
30195,Xoxocotla,3,No,1160
30195,Xoxocotla,9,Not Specified,1
30196,Yanga,1,Yes,15019
30196,Yanga,3,No,1677
30196,Yanga,9,Not Specified,22
30197,Yecuatla,1,Yes,8650
30197,Yecuatla,3,No,1618
30197,Yecuatla,9,Not Specified,6
30198,Zacualpan,1,Yes,4887
30198,Zacualpan,3,No,1321
30199,Zaragoza,1,Yes,9588
30199,Zaragoza,3,No,1248
30199,Zaragoza,9,Not Specified,12
30200,Zentla,1,Yes,10455
30200,Zentla,3,No,1164
30200,Zentla,9,Not Specified,12
30201,Zongolica,1,Yes,32589
30201,Zongolica,3,No,8406
30201,Zongolica,9,Not Specified,29
30202,Zontecomatlán de López y Fuentes,1,Yes,9928
30202,Zontecomatlán de López y Fuentes,3,No,3131
30202,Zontecomatlán de López y Fuentes,9,Not Specified,9
30203,Zozocolco de Hidalgo,1,Yes,10653
30203,Zozocolco de Hidalgo,3,No,2614
30203,Zozocolco de Hidalgo,9,Not Specified,10
30204,Agua Dulce,1,Yes,38093
30204,Agua Dulce,3,No,3089
30204,Agua Dulce,9,Not Specified,14
30205,El Higo,1,Yes,16099
30205,El Higo,3,No,1735
30205,El Higo,9,Not Specified,30
30206,Nanchital de Lázaro Cárdenas del Río,1,Yes,25276
30206,Nanchital de Lázaro Cárdenas del Río,3,No,1588
30206,Nanchital de Lázaro Cárdenas del Río,9,Not Specified,43
30207,Tres Valles,1,Yes,36927
30207,Tres Valles,3,No,4583
30207,Tres Valles,9,Not Specified,51
30208,Carlos A. Carrillo,1,Yes,19530
30208,Carlos A. Carrillo,3,No,2332
30208,Carlos A. Carrillo,9,Not Specified,22
30209,Tatahuicapan de Juárez,1,Yes,10533
30209,Tatahuicapan de Juárez,3,No,2902
30209,Tatahuicapan de Juárez,9,Not Specified,6
30210,Uxpanapa,1,Yes,23211
30210,Uxpanapa,3,No,3967
30210,Uxpanapa,9,Not Specified,33
30211,San Rafael,1,Yes,26138
30211,San Rafael,3,No,2258
30211,San Rafael,9,Not Specified,35
30212,Santiago Sochiapan,1,Yes,9491
30212,Santiago Sochiapan,3,No,2274
31001,Abalá,1,Yes,5086
31001,Abalá,3,No,901
31001,Abalá,9,Not Specified,4
31002,Acanceh,1,Yes,14125
31002,Acanceh,3,No,1511
31002,Acanceh,9,Not Specified,23
31003,Akil,1,Yes,9443
31003,Akil,3,No,1639
31003,Akil,9,Not Specified,2
31004,Baca,1,Yes,5386
31004,Baca,3,No,437
31004,Baca,9,Not Specified,7
31005,Bokobá,1,Yes,1806
31005,Bokobá,3,No,212
31005,Bokobá,9,Not Specified,3
31006,Buctzotz,1,Yes,7345
31006,Buctzotz,3,No,1078
31007,Cacalchén,1,Yes,6287
31007,Cacalchén,3,No,607
31007,Cacalchén,9,Not Specified,11
31008,Calotmul,1,Yes,3104
31008,Calotmul,3,No,509
31009,Cansahcab,1,Yes,3718
31009,Cansahcab,3,No,448
31010,Cantamayec,1,Yes,1910
31010,Cantamayec,3,No,494
31010,Cantamayec,9,Not Specified,1
31011,Celestún,1,Yes,6834
31011,Celestún,3,No,818
31011,Celestún,9,Not Specified,8
31012,Cenotillo,1,Yes,3061
31012,Cenotillo,3,No,367
31013,Conkal,1,Yes,14494
31013,Conkal,3,No,968
31013,Conkal,9,Not Specified,14
31014,Cuncunul,1,Yes,1305
31014,Cuncunul,3,No,238
31015,Cuzamá,1,Yes,4606
31015,Cuzamá,3,No,535
31015,Cuzamá,9,Not Specified,2
31016,Chacsinkín,1,Yes,2429
31016,Chacsinkín,3,No,389
31016,Chacsinkín,9,Not Specified,2
31017,Chankom,1,Yes,3532
31017,Chankom,3,No,682
31017,Chankom,9,Not Specified,4
31018,Chapab,1,Yes,2717
31018,Chapab,3,No,332
31018,Chapab,9,Not Specified,2
31019,Chemax,1,Yes,27204
31019,Chemax,3,No,7580
31019,Chemax,9,Not Specified,10
31020,Chicxulub Pueblo,1,Yes,3852
31020,Chicxulub Pueblo,3,No,297
31020,Chicxulub Pueblo,9,Not Specified,1
31021,Chichimilá,1,Yes,6954
31021,Chichimilá,3,No,1363
31021,Chichimilá,9,Not Specified,20
31022,Chikindzonot,1,Yes,3190
31022,Chikindzonot,3,No,681
31022,Chikindzonot,9,Not Specified,6
31023,Chocholá,1,Yes,4021
31023,Chocholá,3,No,460
31024,Chumayel,1,Yes,2474
31024,Chumayel,3,No,515
31024,Chumayel,9,Not Specified,2
31025,Dzan,1,Yes,4817
31025,Dzan,3,No,578
31025,Dzan,9,Not Specified,1
31026,Dzemul,1,Yes,3012
31026,Dzemul,3,No,368
31026,Dzemul,9,Not Specified,4
31027,Dzidzantún,1,Yes,7119
31027,Dzidzantún,3,No,639
31027,Dzidzantún,9,Not Specified,8
31028,Dzilam de Bravo,1,Yes,2449
31028,Dzilam de Bravo,3,No,233
31028,Dzilam de Bravo,9,Not Specified,2
31029,Dzilam González,1,Yes,5219
31029,Dzilam González,3,No,573
31029,Dzilam González,9,Not Specified,15
31030,Dzitás,1,Yes,3108
31030,Dzitás,3,No,529
31030,Dzitás,9,Not Specified,2
31031,Dzoncauich,1,Yes,2230
31031,Dzoncauich,3,No,372
31031,Dzoncauich,9,Not Specified,5
31032,Espita,1,Yes,12765
31032,Espita,3,No,2398
31032,Espita,9,Not Specified,5
31033,Halachó,1,Yes,16406
31033,Halachó,3,No,2845
31033,Halachó,9,Not Specified,12
31034,Hocabá,1,Yes,5142
31034,Hocabá,3,No,787
31034,Hocabá,9,Not Specified,4
31035,Hoctún,1,Yes,4965
31035,Hoctún,3,No,943
31035,Hoctún,9,Not Specified,2
31036,Homún,1,Yes,6429
31036,Homún,3,No,960
31036,Homún,9,Not Specified,3
31037,Huhí,1,Yes,4293
31037,Huhí,3,No,560
31037,Huhí,9,Not Specified,1
31038,Hunucmá,1,Yes,28739
31038,Hunucmá,3,No,3383
31038,Hunucmá,9,Not Specified,30
31039,Ixil,1,Yes,3565
31039,Ixil,3,No,298
31039,Ixil,9,Not Specified,2
31040,Izamal,1,Yes,23116
31040,Izamal,3,No,3078
31040,Izamal,9,Not Specified,13
31041,Kanasín,1,Yes,121024
31041,Kanasín,3,No,8780
31041,Kanasín,9,Not Specified,170
31042,Kantunil,1,Yes,4362
31042,Kantunil,3,No,677
31042,Kantunil,9,Not Specified,6
31043,Kaua,1,Yes,2729
31043,Kaua,3,No,357
31043,Kaua,9,Not Specified,2
31044,Kinchil,1,Yes,5982
31044,Kinchil,3,No,850
31044,Kinchil,9,Not Specified,8
31045,Kopomá,1,Yes,2278
31045,Kopomá,3,No,195
31045,Kopomá,9,Not Specified,5
31046,Mama,1,Yes,2521
31046,Mama,3,No,469
31046,Mama,9,Not Specified,1
31047,Maní,1,Yes,4649
31047,Maní,3,No,796
31047,Maní,9,Not Specified,13
31048,Maxcanú,1,Yes,19013
31048,Maxcanú,3,No,2825
31048,Maxcanú,9,Not Specified,37
31049,Mayapán,1,Yes,2803
31049,Mayapán,3,No,723
31049,Mayapán,9,Not Specified,4
31050,Mérida,1,Yes,888660
31050,Mérida,3,No,40353
31050,Mérida,9,Not Specified,3822
31051,Mocochá,1,Yes,2972
31051,Mocochá,3,No,224
31051,Mocochá,9,Not Specified,2
31052,Motul,1,Yes,32081
31052,Motul,3,No,2873
31052,Motul,9,Not Specified,15
31053,Muna,1,Yes,11164
31053,Muna,3,No,1231
31053,Muna,9,Not Specified,9
31054,Muxupip,1,Yes,2456
31054,Muxupip,3,No,298
31054,Muxupip,9,Not Specified,1
31055,Opichén,1,Yes,5926
31055,Opichén,3,No,553
31055,Opichén,9,Not Specified,6
31056,Oxkutzcab,1,Yes,26175
31056,Oxkutzcab,3,No,4393
31056,Oxkutzcab,9,Not Specified,32
31057,Panabá,1,Yes,6109
31057,Panabá,3,No,1019
31057,Panabá,9,Not Specified,3
31058,Peto,1,Yes,20136
31058,Peto,3,No,3103
31058,Peto,9,Not Specified,28
31059,Progreso,1,Yes,57359
31059,Progreso,3,No,3490
31059,Progreso,9,Not Specified,185
31060,Quintana Roo,1,Yes,795
31060,Quintana Roo,3,No,106
31060,Quintana Roo,9,Not Specified,1
31061,Río Lagartos,1,Yes,3348
31061,Río Lagartos,3,No,316
31061,Río Lagartos,9,Not Specified,4
31062,Sacalum,1,Yes,3990
31062,Sacalum,3,No,495
31062,Sacalum,9,Not Specified,5
31063,Samahil,1,Yes,4562
31063,Samahil,3,No,567
31063,Samahil,9,Not Specified,4
31064,Sanahcat,1,Yes,1390
31064,Sanahcat,3,No,170
31064,Sanahcat,9,Not Specified,3
31065,San Felipe,1,Yes,1827
31065,San Felipe,3,No,122
31065,San Felipe,9,Not Specified,8
