Municipality ID,Municipality,Economic Sector 1 digit ID,Economic Sector 1 digit,Insured People
30044,Córdoba,4,Industria de la construcción,22386
30044,Córdoba,5,"Industria eléctrica, y captación y suministro de agua potable",8105
30044,Córdoba,6,Comercio,156501
30044,Córdoba,7,Transportes y comunicaciones,60960
30044,Córdoba,8,"Servicios para empresas, personas y el hogar",75145
30044,Córdoba,9,Servicios sociales y comunales,81981
30045,Cosamaloapan de Carpio,0,"Agricultura, ganadería, silvicultura, pesca y caza",86235
30045,Cosamaloapan de Carpio,1,Industrias extractivas,1
30045,Cosamaloapan de Carpio,3,Industrias de transformación,2515
30045,Cosamaloapan de Carpio,4,Industria de la construcción,4109
30045,Cosamaloapan de Carpio,5,"Industria eléctrica, y captación y suministro de agua potable",4594
30045,Cosamaloapan de Carpio,6,Comercio,14807
30045,Cosamaloapan de Carpio,7,Transportes y comunicaciones,1138
30045,Cosamaloapan de Carpio,8,"Servicios para empresas, personas y el hogar",5158
30045,Cosamaloapan de Carpio,9,Servicios sociales y comunales,22617
30046,Cosautlán de Carvajal,0,"Agricultura, ganadería, silvicultura, pesca y caza",12
30046,Cosautlán de Carvajal,6,Comercio,160
30046,Cosautlán de Carvajal,7,Transportes y comunicaciones,533
30046,Cosautlán de Carvajal,8,"Servicios para empresas, personas y el hogar",72
30046,Cosautlán de Carvajal,9,Servicios sociales y comunales,504
30047,Coscomatepec,0,"Agricultura, ganadería, silvicultura, pesca y caza",765
30047,Coscomatepec,3,Industrias de transformación,194
30047,Coscomatepec,4,Industria de la construcción,1280
30047,Coscomatepec,5,"Industria eléctrica, y captación y suministro de agua potable",108
30047,Coscomatepec,6,Comercio,3019
30047,Coscomatepec,7,Transportes y comunicaciones,406
30047,Coscomatepec,8,"Servicios para empresas, personas y el hogar",406
30047,Coscomatepec,9,Servicios sociales y comunales,1227
30048,Cosoleacaque,0,"Agricultura, ganadería, silvicultura, pesca y caza",75
30048,Cosoleacaque,3,Industrias de transformación,9434
30048,Cosoleacaque,4,Industria de la construcción,12237
30048,Cosoleacaque,5,"Industria eléctrica, y captación y suministro de agua potable",353
30048,Cosoleacaque,6,Comercio,19762
30048,Cosoleacaque,7,Transportes y comunicaciones,4426
30048,Cosoleacaque,8,"Servicios para empresas, personas y el hogar",4720
30048,Cosoleacaque,9,Servicios sociales y comunales,5314
30049,Cotaxtla,0,"Agricultura, ganadería, silvicultura, pesca y caza",3790
30049,Cotaxtla,3,Industrias de transformación,4
30049,Cotaxtla,4,Industria de la construcción,2184
30049,Cotaxtla,6,Comercio,1483
30049,Cotaxtla,7,Transportes y comunicaciones,3648
30049,Cotaxtla,8,"Servicios para empresas, personas y el hogar",1171
30049,Cotaxtla,9,Servicios sociales y comunales,1053
30050,Coxquihui,4,Industria de la construcción,15
30050,Coxquihui,8,"Servicios para empresas, personas y el hogar",1
30051,Coyutla,0,"Agricultura, ganadería, silvicultura, pesca y caza",60
30051,Coyutla,4,Industria de la construcción,37
30051,Coyutla,6,Comercio,224
30051,Coyutla,8,"Servicios para empresas, personas y el hogar",12
30051,Coyutla,9,Servicios sociales y comunales,29
30052,Cuichapa,0,"Agricultura, ganadería, silvicultura, pesca y caza",16701
30052,Cuichapa,3,Industrias de transformación,107
30052,Cuichapa,4,Industria de la construcción,28
30052,Cuichapa,6,Comercio,236
30052,Cuichapa,7,Transportes y comunicaciones,21
30052,Cuichapa,8,"Servicios para empresas, personas y el hogar",48
30052,Cuichapa,9,Servicios sociales y comunales,80
30053,Cuitláhuac,0,"Agricultura, ganadería, silvicultura, pesca y caza",15614
30053,Cuitláhuac,3,Industrias de transformación,3502
30053,Cuitláhuac,4,Industria de la construcción,814
30053,Cuitláhuac,5,"Industria eléctrica, y captación y suministro de agua potable",177
30053,Cuitláhuac,6,Comercio,5548
30053,Cuitláhuac,7,Transportes y comunicaciones,756
30053,Cuitláhuac,8,"Servicios para empresas, personas y el hogar",1249
30053,Cuitláhuac,9,Servicios sociales y comunales,5103
30054,Chacaltianguis,0,"Agricultura, ganadería, silvicultura, pesca y caza",76
30054,Chacaltianguis,3,Industrias de transformación,30
30054,Chacaltianguis,4,Industria de la construcción,387
30054,Chacaltianguis,5,"Industria eléctrica, y captación y suministro de agua potable",84
30054,Chacaltianguis,6,Comercio,202
30054,Chacaltianguis,7,Transportes y comunicaciones,125
30054,Chacaltianguis,8,"Servicios para empresas, personas y el hogar",29
30054,Chacaltianguis,9,Servicios sociales y comunales,9
30055,Chalma,4,Industria de la construcción,37
30055,Chalma,6,Comercio,789
30055,Chalma,8,"Servicios para empresas, personas y el hogar",12
30058,Chicontepec,4,Industria de la construcción,331
30058,Chicontepec,5,"Industria eléctrica, y captación y suministro de agua potable",156
30058,Chicontepec,6,Comercio,706
30058,Chicontepec,8,"Servicios para empresas, personas y el hogar",16
30058,Chicontepec,9,Servicios sociales y comunales,904
30059,Chinameca,0,"Agricultura, ganadería, silvicultura, pesca y caza",1228
